synthetic_claim,text,label,speaker,subject,context,conditioning_prompt,true_counts,mostly_true_counts,half_true_counts,mostly_false_counts,false_counts,pants_on_fire_counts
"Says ""The New York Times just published the latest headline from The Washington Post. It says 'Killer TikTok' and there's no one to blame but itself.' #POLITICS"" with an autographed photo of Donald Trump at 2016 inauguration, in which he was wearing black hair clips on his head while holding up two handcuffs as if they were for him because that is","Says ""The New York Times just published the latest headline from The Washington Post. It says 'Killer TikTok' and there's no one to blame but itself.' #POLITICS"" with an autographed photo of Donald Trump at 2016 inauguration, in which he was wearing black hair clips on his head while holding up two handcuffs as if they were for him because that is

[METADATA] speaker: viral image | subject: fake news;facebook fact-checks | context: a Facebook post",0,viral image,fake news;facebook fact-checks,a Facebook post,"[CONDITION] Label: FAKE | Speaker: viral image | Subject: fake news;facebook fact-checks | Context: a Facebook post
[CLAIM]",0.003487358335405588,0.01133391447365284,0.030514385551214218,0.046207498759031296,0.6198779344558716,0.28857889771461487
"Says Wisconsin Gov. Scott Walker ""has been on the table for 11 years to increase spending in health and education, but has never done it since he took office as governor of Michigan -- with no change from his previous administrations policies or actions regarding those areas"". He also says that after taking over at age twenty-five, there was an $18 billion deficit year-over-year due primarily because (the) government had","Says Wisconsin Gov. Scott Walker ""has been on the table for 11 years to increase spending in health and education, but has never done it since he took office as governor of Michigan -- with no change from his previous administrations policies or actions regarding those areas"". He also says that after taking over at age twenty-five, there was an $18 billion deficit year-over-year due primarily because (the) government had

[METADATA] speaker: jon erpenbach | subject: federal budget;health care;state budget | context: a press release",0,jon erpenbach,federal budget;health care;state budget,a press release,"[CONDITION] Label: FAKE | Speaker: jon erpenbach | Subject: federal budget;health care;state budget | Context: a press release
[CLAIM]",0.0,0.25,0.375,0.375,0.0,0.0
"Says Donald Trump's wife ""is the only one in America who has ever been arrested for illegal drug possession. She is on every list of federal and state crimes, including felony charges! He can't even be charged with that without being caught by law enforcement officers!"" The President was also found guilty 6 times to murder under anti-terror laws before his death at age 82 years old because he knew there would","Says Donald Trump's wife ""is the only one in America who has ever been arrested for illegal drug possession. She is on every list of federal and state crimes, including felony charges! He can't even be charged with that without being caught by law enforcement officers!"" The President was also found guilty 6 times to murder under anti-terror laws before his death at age 82 years old because he knew there would

[METADATA] speaker: facebook posts | subject: facebook fact-checks | context: a Facebook post",0,facebook posts,facebook fact-checks,a Facebook post,"[CONDITION] Label: FAKE | Speaker: facebook posts | Subject: facebook fact-checks | Context: a Facebook post
[CLAIM]",0.00997091829776764,0.020772745832800865,0.044869132339954376,0.10178645700216293,0.5857914686203003,0.23680931329727173
"Says the White House said that ""any candidate who is not elected president of America must be removed from office. All other candidates can vote in Congress, but only if they are an American citizen and have been re-elected for at least three years."" President Donald Trump has never given such information to anyone else than his own family members or close friends as he was accused by Joe Bidens supporters with election fraud allegations during their","Says the White House said that ""any candidate who is not elected president of America must be removed from office. All other candidates can vote in Congress, but only if they are an American citizen and have been re-elected for at least three years."" President Donald Trump has never given such information to anyone else than his own family members or close friends as he was accused by Joe Bidens supporters with election fraud allegations during their

[METADATA] speaker: viral image | subject: elections;facebook fact-checks | context: a Facebook post",0,viral image,elections;facebook fact-checks,a Facebook post,"[CONDITION] Label: FAKE | Speaker: viral image | Subject: elections;facebook fact-checks | Context: a Facebook post
[CLAIM]",0.003487358335405588,0.01133391447365284,0.030514385551214218,0.046207498759031296,0.6198779344558716,0.28857889771461487
"Says the 2012 Virginia gubernatorial race was ""the worst in state history. And if you look at this, it's not fair to say that Hillary Clinton is one of them anymore,"" said Ron DeSantis and his opponent John Kerry during an interview with NBC News' Jim Hartwell on November 18th as he took over Florida governorship from Rick Perry after losing reelection by just four votes","Says the 2012 Virginia gubernatorial race was ""the worst in state history. And if you look at this, it's not fair to say that Hillary Clinton is one of them anymore,"" said Ron DeSantis and his opponent John Kerry during an interview with NBC News' Jim Hartwell on November 18th as he took over Florida governorship from Rick Perry after losing reelection by just four votes

[METADATA] speaker: great america alliance | subject: elections;negative campaigning | context: a radio ad",0,great america alliance,elections;negative campaigning,a radio ad,"[CONDITION] Label: FAKE | Speaker: great america alliance | Subject: elections;negative campaigning | Context: a radio ad
[CLAIM]",0.0,0.0,0.0,0.0,0.0,1.0
"Says Joe Biden is an illegal ballot tampering criminal. He's been arrested 27 times for that crime in the past year alone! I don't want him to be any longer, because he is breaking all laws and statutes of this country! Trump also said his campaign was using stolen ballots from Republican Party voters who were illegally registered as Democrats before voting against Donald J., so it wasn’t","Says Joe Biden is an illegal ballot tampering criminal. He's been arrested 27 times for that crime in the past year alone! I don't want him to be any longer, because he is breaking all laws and statutes of this country! Trump also said his campaign was using stolen ballots from Republican Party voters who were illegally registered as Democrats before voting against Donald J., so it wasn’t

[METADATA] speaker: facebook posts | subject: elections;pop culture;facebook fact-checks | context: a post on Facebook",0,facebook posts,elections;pop culture;facebook fact-checks,a post on Facebook,"[CONDITION] Label: FAKE | Speaker: facebook posts | Subject: elections;pop culture;facebook fact-checks | Context: a post on Facebook
[CLAIM]",0.00997091829776764,0.020772745832800865,0.044869132339954376,0.10178645700216293,0.5857914686203003,0.23680931329727173
"Says ""a video shows the police shooting and arresting"" George Floyd. The footage is not from any election in 2020, but was taken by an anonymous source during his investigation into Derek Chauvins actions at Ferguson National Guard Center on July 19 2014 – which happened to be held for three days after he arrived as federal agent investigating alleged misconduct against him following protests of COVID‑14 vaccine mand","Says ""a video shows the police shooting and arresting"" George Floyd. The footage is not from any election in 2020, but was taken by an anonymous source during his investigation into Derek Chauvins actions at Ferguson National Guard Center on July 19 2014 – which happened to be held for three days after he arrived as federal agent investigating alleged misconduct against him following protests of COVID‑14 vaccine mand

[METADATA] speaker: viral image | subject: elections;facebook fact-checks | context: a Facebook post",0,viral image,elections;facebook fact-checks,a Facebook post,"[CONDITION] Label: FAKE | Speaker: viral image | Subject: elections;facebook fact-checks | Context: a Facebook post
[CLAIM]",0.003487358335405588,0.01133391447365284,0.030514385551214218,0.046207498759031296,0.6198779344558716,0.28857889771461487
"The CDC has no evidence that the COVID-19 virus is dangerous. It's not even known what it does to your body, and there are millions of people who have died from this thing in their lifetime because they didn't get vaccinated or were infected with something else. He also said he had an interview about vaccines done by Drs Carlton Wessler on Fox News as part 5 Thursday morning Monday night","The CDC has no evidence that the COVID-19 virus is dangerous. It's not even known what it does to your body, and there are millions of people who have died from this thing in their lifetime because they didn't get vaccinated or were infected with something else. He also said he had an interview about vaccines done by Drs Carlton Wessler on Fox News as part 5 Thursday morning Monday night

[METADATA] speaker: tucker carlson | subject: public health;coronavirus | context: a TV segment",0,tucker carlson,public health;coronavirus,a TV segment,"[CONDITION] Label: FAKE | Speaker: tucker carlson | Subject: public health;coronavirus | Context: a TV segment
[CLAIM]",0.0,0.0357142873108387,0.0357142873108387,0.1785714328289032,0.4285714328289032,0.3214285671710968
"Says Sgt. George Lee was the first to arrest a civil rights activist for drinking and smoking cigarettes in prison, which is considered illegal under federal law today. He also said he arrested him because of his association with Martin Luther King Jr.'s wife. He later wrote that if you ask about President John F Kennedy's relationship (with Dr Richard Nixon) why they were not allowed together at their home","Says Sgt. George Lee was the first to arrest a civil rights activist for drinking and smoking cigarettes in prison, which is considered illegal under federal law today. He also said he arrested him because of his association with Martin Luther King Jr.'s wife. He later wrote that if you ask about President John F Kennedy's relationship (with Dr Richard Nixon) why they were not allowed together at their home

[METADATA] speaker: drunk history | subject: history | context: an episode",0,drunk history,history,an episode,"[CONDITION] Label: FAKE | Speaker: drunk history | Subject: history | Context: an episode
[CLAIM]",0.0,0.0,0.0,1.0,0.0,0.0
"Says he has spent millions of dollars to protect his own political interests. Hes been accused by the press for giving money and resources, but never has it come out in public form as partisan speech or fundraising support. In fact Whitmans have not donated anything since they were elected. (Rep.) Tim DeBlasio said that during this election cycle Republican lawmakers had taken advantage on him with tax","Says he has spent millions of dollars to protect his own political interests. Hes been accused by the press for giving money and resources, but never has it come out in public form as partisan speech or fundraising support. In fact Whitmans have not donated anything since they were elected. (Rep.) Tim DeBlasio said that during this election cycle Republican lawmakers had taken advantage on him with tax

[METADATA] speaker: meg whitman | subject: candidate biography;elections;financial regulation;message machine 2010 | context: a campaign commerical",0,meg whitman,candidate biography;elections;financial regulation;message machine 2010,a campaign commerical,"[CONDITION] Label: FAKE | Speaker: meg whitman | Subject: candidate biography;elections;financial regulation;message machine 2010 | Context: a campaign commerical
[CLAIM]",0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.0
"Says Bill DeBris ""has given away over $50 million in grants to private schools. He has created a system where the government pays for public school construction and maintenance, but students pay more than 10 times what they would have paid privately or through other means at home"" under his administrations tenure as state representative from Ohio City County Commissioner Robert Hymanville Jr., who died after leaving office with only two years","Says Bill DeBris ""has given away over $50 million in grants to private schools. He has created a system where the government pays for public school construction and maintenance, but students pay more than 10 times what they would have paid privately or through other means at home"" under his administrations tenure as state representative from Ohio City County Commissioner Robert Hymanville Jr., who died after leaving office with only two years

[METADATA] speaker: ritch workman | subject: education | context: an online ad",0,ritch workman,education,an online ad,"[CONDITION] Label: FAKE | Speaker: ritch workman | Subject: education | Context: an online ad
[CLAIM]",0.0,0.0,0.0,0.5,0.5,0.0
"The NFL is the only organization that has been banned by all major news organizations. Why? Because it's a racist, sexist and homophobic group of people who want to be in charge! They're going out there now with their full force on our country because they are so disgusting! And this includes Donald Trump himself! The NFL does not have any female players or athletes. It just had one","The NFL is the only organization that has been banned by all major news organizations. Why? Because it's a racist, sexist and homophobic group of people who want to be in charge! They're going out there now with their full force on our country because they are so disgusting! And this includes Donald Trump himself! The NFL does not have any female players or athletes. It just had one

[METADATA] speaker: bloggers | context: blog posts",0,bloggers,,blog posts,"[CONDITION] Label: FAKE | Speaker: bloggers | Subject: unknown | Context: blog posts
[CLAIM]",0.01092896144837141,0.02459016442298889,0.032786883413791656,0.07240436971187592,0.31830599904060364,0.5409836173057556
"The 2012 Women's Economic Empowerment Act allows women to be fired for taking time off work. It allows them not only, but also the right of us employers and unions (to fire) you on your own terms if they are in an uncomfortable position about it. And this is exactly what happened with my employer at one point during her tenure as mayor where she was forced by employees' union membership","The 2012 Women's Economic Empowerment Act allows women to be fired for taking time off work. It allows them not only, but also the right of us employers and unions (to fire) you on your own terms if they are in an uncomfortable position about it. And this is exactly what happened with my employer at one point during her tenure as mayor where she was forced by employees' union membership

[METADATA] speaker: christine sinicki | subject: jobs;legal issues;women | context: a legislative floor speech",0,christine sinicki,jobs;legal issues;women,a legislative floor speech,"[CONDITION] Label: FAKE | Speaker: christine sinicki | Subject: jobs;legal issues;women | Context: a legislative floor speech
[CLAIM]",0.0,0.0,0.0,0.0,1.0,0.0
"Says Donald Trump ""calls for the death penalty. He says it's 'the only way to stop his speech.'"" But he didn't say that when asked if there was any reason why they should not use them as punishment, but then said in an interview with CNN News how many people were killed by him and what is 2% of those deaths on average? (He) did this while asking about COVID","Says Donald Trump ""calls for the death penalty. He says it's 'the only way to stop his speech.'"" But he didn't say that when asked if there was any reason why they should not use them as punishment, but then said in an interview with CNN News how many people were killed by him and what is 2% of those deaths on average? (He) did this while asking about COVID

[METADATA] speaker: viral image | subject: supreme court;facebook fact-checks | context: a Facebook post",0,viral image,supreme court;facebook fact-checks,a Facebook post,"[CONDITION] Label: FAKE | Speaker: viral image | Subject: supreme court;facebook fact-checks | Context: a Facebook post
[CLAIM]",0.003487358335405588,0.01133391447365284,0.030514385551214218,0.046207498759031296,0.6198779344558716,0.28857889771461487
"The state of New Jersey ""has the highest tax rate in America. It's also one that has been most affected by it over time,"" with 10 percent higher rates than any other U. S., and a total combined income increase for residents $3 billion since Gov't Rick Perry took office as mayor last year — which is roughly equivalent to two years' worth at current economic conditions if we're taking our annual salary into account","The state of New Jersey ""has the highest tax rate in America. It's also one that has been most affected by it over time,"" with 10 percent higher rates than any other U. S., and a total combined income increase for residents $3 billion since Gov't Rick Perry took office as mayor last year — which is roughly equivalent to two years' worth at current economic conditions if we're taking our annual salary into account

[METADATA] speaker: rick perry | subject: taxes | context: Manchester, N.H",0,rick perry,taxes,"Manchester, N.H","[CONDITION] Label: FAKE | Speaker: rick perry | Subject: taxes | Context: Manchester, N.H
[CLAIM]",0.151162788271904,0.13953489065170288,0.25,0.1744185984134674,0.18023255467414856,0.10465116053819656
"Says President Barack Obamas ""candidate for president"" is an atheist. He has never been questioned about his faith, and he was not asked to answer questions in public office or on the campaign trail before 2012 when Hillary Clinton ran against him as Democratic presidential candidate. The same goes with her husband John Biden who said that they are both Christians but it did NOT matter because of their religion being different","Says President Barack Obamas ""candidate for president"" is an atheist. He has never been questioned about his faith, and he was not asked to answer questions in public office or on the campaign trail before 2012 when Hillary Clinton ran against him as Democratic presidential candidate. The same goes with her husband John Biden who said that they are both Christians but it did NOT matter because of their religion being different

[METADATA] speaker: chain email | subject: health care;religion | context: a chain email",0,chain email,health care;religion,a chain email,"[CONDITION] Label: FAKE | Speaker: chain email | Subject: health care;religion | Context: a chain email
[CLAIM]",0.032967034727334976,0.02747252769768238,0.049450550228357315,0.06043956056237221,0.24175824224948883,0.5879120826721191
"Says we have a 90 percent number of commuters who are using public transit. And we're still seeing the highest ridership in our state, which is higher than any other city or county I've ever been elected to lead. He also said that he was one for another when it came time (to vote) against building an expressway through his home town Madison on Lake Ontario. When you look at","Says we have a 90 percent number of commuters who are using public transit. And we're still seeing the highest ridership in our state, which is higher than any other city or county I've ever been elected to lead. He also said that he was one for another when it came time (to vote) against building an expressway through his home town Madison on Lake Ontario. When you look at

[METADATA] speaker: nathan deal | subject: transportation",0,nathan deal,transportation,,"[CONDITION] Label: FAKE | Speaker: nathan deal | Subject: transportation | Context: unknown
[CLAIM]",0.26530611515045166,0.22448979318141937,0.22448979318141937,0.18367347121238708,0.10204081982374191,0.0
"Says Republican candidate for governor ""has not run again. He has never been elected to office in his lifetime, and he's had no other opportunity of doing so since 2012 when the Democratic Party took control"" over North Carolina politics."" In fact,"" Democrats are taking advantage on him as they have taken it from Hillary Clinton that she won this year election with just one vote outstripping her opponents' votes","Says Republican candidate for governor ""has not run again. He has never been elected to office in his lifetime, and he's had no other opportunity of doing so since 2012 when the Democratic Party took control"" over North Carolina politics."" In fact,"" Democrats are taking advantage on him as they have taken it from Hillary Clinton that she won this year election with just one vote outstripping her opponents' votes

[METADATA] speaker: north carolina republican party | subject: elections | context: a press release",0,north carolina republican party,elections,a press release,"[CONDITION] Label: FAKE | Speaker: north carolina republican party | Subject: elections | Context: a press release
[CLAIM]",0.0,0.10000000149011612,0.0,0.4000000059604645,0.4000000059604645,0.10000000149011612
"Says the 2020 election was a hoax. A fake COVID-19 vaccine, an illegal and fraudulent ballot suppression scheme in South Carolina that is not being investigated by any government agency or law enforcement organization. The Biden administration also has no evidence of involvement with this alleged pandemic attack on Americas democracy! #AmericaFirst","Says the 2020 election was a hoax. A fake COVID-19 vaccine, an illegal and fraudulent ballot suppression scheme in South Carolina that is not being investigated by any government agency or law enforcement organization. The Biden administration also has no evidence of involvement with this alleged pandemic attack on Americas democracy! #AmericaFirst

[METADATA] speaker: facebook posts | subject: facebook fact-checks | context: a post",0,facebook posts,facebook fact-checks,a post,"[CONDITION] Label: FAKE | Speaker: facebook posts | Subject: facebook fact-checks | Context: a post
[CLAIM]",0.00997091829776764,0.020772745832800865,0.044869132339954376,0.10178645700216293,0.5857914686203003,0.23680931329727173
"Says President Joe Biden's ""candidate"" is the first person to run for Congress in 2016. He has not yet been elected, but he was nominated by his party and received an overwhelming majority of votes from people who voted against him during election day debates on January Ftn-2021! This vote means that if you don't want your house or state government (Congress) can be ruled","Says President Joe Biden's ""candidate"" is the first person to run for Congress in 2016. He has not yet been elected, but he was nominated by his party and received an overwhelming majority of votes from people who voted against him during election day debates on January Ftn-2021! This vote means that if you don't want your house or state government (Congress) can be ruled

[METADATA] speaker: facebook posts | subject: congress;facebook fact-checks | context: a Facebook post",0,facebook posts,congress;facebook fact-checks,a Facebook post,"[CONDITION] Label: FAKE | Speaker: facebook posts | Subject: congress;facebook fact-checks | Context: a Facebook post
[CLAIM]",0.00997091829776764,0.020772745832800865,0.044869132339954376,0.10178645700216293,0.5857914686203003,0.23680931329727173
"Says President Donald Trump's government is in violation of the Geneva Conventions. The United Nations has declared it illegal to send U. S troops into Syria and Iraq, as well as its allies' countries with human rights violations like this one by Syrian regime leader Bashar al-Assad for his son being kidnapped at 9/11 Day Terrorism Act lawmakers are not allowed here! America must go back","Says President Donald Trump's government is in violation of the Geneva Conventions. The United Nations has declared it illegal to send U. S troops into Syria and Iraq, as well as its allies' countries with human rights violations like this one by Syrian regime leader Bashar al-Assad for his son being kidnapped at 9/11 Day Terrorism Act lawmakers are not allowed here! America must go back

[METADATA] speaker: viral image | subject: criminal justice;foreign policy;facebook fact-checks | context: a viral image",0,viral image,criminal justice;foreign policy;facebook fact-checks,a viral image,"[CONDITION] Label: FAKE | Speaker: viral image | Subject: criminal justice;foreign policy;facebook fact-checks | Context: a viral image
[CLAIM]",0.003487358335405588,0.01133391447365284,0.030514385551214218,0.046207498759031296,0.6198779344558716,0.28857889771461487
"Says ""Johnny Massa, the former Commissioner of Major League Baseball"" is on health benefits. He's also signed with Mets and has been an opponent since 2010 when he was in his prime as commissioner."" And if you're asking why Johnnie Masera didn't get sick from COVID-19 last year,"" then it doesn’t matter that we have to be careful about him because (the) president","Says ""Johnny Massa, the former Commissioner of Major League Baseball"" is on health benefits. He's also signed with Mets and has been an opponent since 2010 when he was in his prime as commissioner."" And if you're asking why Johnnie Masera didn't get sick from COVID-19 last year,"" then it doesn’t matter that we have to be careful about him because (the) president

[METADATA] speaker: americans united for change | subject: baseball;health care | context: a television advertisement",0,americans united for change,baseball;health care,a television advertisement,"[CONDITION] Label: FAKE | Speaker: americans united for change | Subject: baseball;health care | Context: a television advertisement
[CLAIM]",0.0,0.10000000149011612,0.4000000059604645,0.10000000149011612,0.4000000059604645,0.0
"Says the U. S. Department of Agriculture said that everything is going to be free if you apply for USDA's 10,000-question survey in March and January this year. The surveys will count all people who are employed or self-employed (in most cases) on federal benefits within one month after they're approved by your employer through HRM/HRB/BE/MI/CAM program application","Says the U. S. Department of Agriculture said that everything is going to be free if you apply for USDA's 10,000-question survey in March and January this year. The surveys will count all people who are employed or self-employed (in most cases) on federal benefits within one month after they're approved by your employer through HRM/HRB/BE/MI/CAM program application

[METADATA] speaker: bloggers | subject: public service;facebook fact-checks | context: a Facebook post",0,bloggers,public service;facebook fact-checks,a Facebook post,"[CONDITION] Label: FAKE | Speaker: bloggers | Subject: public service;facebook fact-checks | Context: a Facebook post
[CLAIM]",0.01092896144837141,0.02459016442298889,0.032786883413791656,0.07240436971187592,0.31830599904060364,0.5409836173057556
"Says Joe Biden has been in the past 6 years of being arrested for his criminal behavior. He was never caught and convicted, but hes still on probation! It is not illegal to be held up by law enforcement officials who are following your instructions without any reason or cause as they have no other option than arresting you! The president has since said that if there were laws prohibiting people from leaving","Says Joe Biden has been in the past 6 years of being arrested for his criminal behavior. He was never caught and convicted, but hes still on probation! It is not illegal to be held up by law enforcement officials who are following your instructions without any reason or cause as they have no other option than arresting you! The president has since said that if there were laws prohibiting people from leaving

[METADATA] speaker: facebook posts | subject: facebook fact-checks | context: a Facebook post",0,facebook posts,facebook fact-checks,a Facebook post,"[CONDITION] Label: FAKE | Speaker: facebook posts | Subject: facebook fact-checks | Context: a Facebook post
[CLAIM]",0.00997091829776764,0.020772745832800865,0.044869132339954376,0.10178645700216293,0.5857914686203003,0.23680931329727173
"Says the state of Wisconsin ""has been on track to save $1.3 billion in student debt over 10 years, while spending more than any other U. S./world school district combined since being created as an independent government entity."" He also said that his proposed funding plan would allow for upgrading all public schools and colleges from high-quality institutions into new facilities with modern classrooms designed by renowned architects like Frank Lloyd Wright or","Says the state of Wisconsin ""has been on track to save $1.3 billion in student debt over 10 years, while spending more than any other U. S./world school district combined since being created as an independent government entity."" He also said that his proposed funding plan would allow for upgrading all public schools and colleges from high-quality institutions into new facilities with modern classrooms designed by renowned architects like Frank Lloyd Wright or

[METADATA] speaker: rick scott | subject: education;state budget | context: a press conference",0,rick scott,education;state budget,a press conference,"[CONDITION] Label: FAKE | Speaker: rick scott | Subject: education;state budget | Context: a press conference
[CLAIM]",0.08287292718887329,0.19889502227306366,0.23204420506954193,0.23204420506954193,0.20994475483894348,0.0441988967359066
"The CDC has found that ""the majority of COVID-19 deaths are not due to the virus. They're from vaccines and other medical treatments used for cancer treatment or autoimmune disease, which is why they don't affect you at all! Vaccines will kill your body faster than any vaccine ever did before because it's so fast killing time!"" 🦠💉","The CDC has found that ""the majority of COVID-19 deaths are not due to the virus. They're from vaccines and other medical treatments used for cancer treatment or autoimmune disease, which is why they don't affect you at all! Vaccines will kill your body faster than any vaccine ever did before because it's so fast killing time!"" 🦠💉

[METADATA] speaker: facebook posts | subject: public health;facebook fact-checks | context: a Facebook post",0,facebook posts,public health;facebook fact-checks,a Facebook post,"[CONDITION] Label: FAKE | Speaker: facebook posts | Subject: public health;facebook fact-checks | Context: a Facebook post
[CLAIM]",0.00997091829776764,0.020772745832800865,0.044869132339954376,0.10178645700216293,0.5857914686203003,0.23680931329727173
"Says he ""cited the 1994 murder of George H. W. Bush as evidence that we must take extreme measures to protect our citizens from violent criminals in Americas capital cities and beyond, including those who have been convicted by judges for serious crimes like terrorism or drug trafficking"" under his administration (2010-2022). He also said this was an attempt at criminalizing free speech; if you say something illegal","Says he ""cited the 1994 murder of George H. W. Bush as evidence that we must take extreme measures to protect our citizens from violent criminals in Americas capital cities and beyond, including those who have been convicted by judges for serious crimes like terrorism or drug trafficking"" under his administration (2010-2022). He also said this was an attempt at criminalizing free speech; if you say something illegal

[METADATA] speaker: garry mccarthy | subject: crime | context: a campaign post",0,garry mccarthy,crime,a campaign post,"[CONDITION] Label: FAKE | Speaker: garry mccarthy | Subject: crime | Context: a campaign post
[CLAIM]",0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
"A ""CNN interview"" with Dr. Anthony Fauci said, in 2014,"" that the coronavirus is an infectious disease and therefore should be treated like any other illness or virus — just as if it were COVID-19."" He added he was referring to this pandemic because of his position at Johns Hopkins University where some people died from complications related to Covid - not necessarily due on himself but rather by vaccines developed after","A ""CNN interview"" with Dr. Anthony Fauci said, in 2014,"" that the coronavirus is an infectious disease and therefore should be treated like any other illness or virus — just as if it were COVID-19."" He added he was referring to this pandemic because of his position at Johns Hopkins University where some people died from complications related to Covid - not necessarily due on himself but rather by vaccines developed after

[METADATA] speaker: youtube videos | subject: facebook fact-checks;coronavirus | context: a YouTube video",0,youtube videos,facebook fact-checks;coronavirus,a YouTube video,"[CONDITION] Label: FAKE | Speaker: youtube videos | Subject: facebook fact-checks;coronavirus | Context: a YouTube video
[CLAIM]",0.0,0.0,0.06451612710952759,0.0,0.6129032373428345,0.32258063554763794
"Says President Barack Obama wanted to raise the debt-to-currency ratio from 0.3 percent in January of this year, and it was never done that way again until now, during his first term as president under Bill Clintons watch over two decades ago. Under Donald Trump we have reached $2 trillion dollars with no decrease at all since then -- which is more than twice what he did when Hillary Cl","Says President Barack Obama wanted to raise the debt-to-currency ratio from 0.3 percent in January of this year, and it was never done that way again until now, during his first term as president under Bill Clintons watch over two decades ago. Under Donald Trump we have reached $2 trillion dollars with no decrease at all since then -- which is more than twice what he did when Hillary Cl

[METADATA] speaker: nancy pelosi | subject: deficit;federal budget;history | context: a chart posted on her Flickr account",0,nancy pelosi,deficit;federal budget;history,a chart posted on her Flickr account,"[CONDITION] Label: FAKE | Speaker: nancy pelosi | Subject: deficit;federal budget;history | Context: a chart posted on her Flickr account
[CLAIM]",0.1111111119389534,0.12962962687015533,0.2777777910232544,0.2222222238779068,0.18518517911434174,0.07407407462596893
"Says Mark McGovern said he would be the first Republican to approve funding for highway construction. He also made it clear that if Republicans are not re-elected, they will have no money left in their pockets and cant spend on transportation projects like highways or bridges until voters choose Democrats as candidates again, even though his reelection is likely unlikely because of those conditions","Says Mark McGovern said he would be the first Republican to approve funding for highway construction. He also made it clear that if Republicans are not re-elected, they will have no money left in their pockets and cant spend on transportation projects like highways or bridges until voters choose Democrats as candidates again, even though his reelection is likely unlikely because of those conditions

[METADATA] speaker: mark neumann | subject: federal budget;message machine 2010;transportation | context: a campaign TV ad",0,mark neumann,federal budget;message machine 2010;transportation,a campaign TV ad,"[CONDITION] Label: FAKE | Speaker: mark neumann | Subject: federal budget;message machine 2010;transportation | Context: a campaign TV ad
[CLAIM]",0.09090909361839294,0.1818181872367859,0.09090909361839294,0.1818181872367859,0.3636363744735718,0.09090909361839294
"Says the U. S.-Mexico border is a major conduit for child trafficking, and this has been confirmed by numerous government agencies in recent years, including USDAs National Animal Health Laboratory testing infants born to Mexican children at that facility on an ongoing basis since 2012-13 (and) it was discovered earlier than previously believed through DNA analysis of blood samples from those babies during investigations into human smuggling rings using","Says the U. S.-Mexico border is a major conduit for child trafficking, and this has been confirmed by numerous government agencies in recent years, including USDAs National Animal Health Laboratory testing infants born to Mexican children at that facility on an ongoing basis since 2012-13 (and) it was discovered earlier than previously believed through DNA analysis of blood samples from those babies during investigations into human smuggling rings using

[METADATA] speaker: u.s. dairy export council | subject: global news service;agriculture;children;public health;trade | context: a press release",0,u.s. dairy export council,global news service;agriculture;children;public health;trade,a press release,"[CONDITION] Label: FAKE | Speaker: u.s. dairy export council | Subject: global news service;agriculture;children;public health;trade | Context: a press release
[CLAIM]",0.0,0.0,0.0,1.0,0.0,0.0
"Says President Donald Trump signed an executive order to stop political donations from foreign governments. He also signed another that bans all contributions by private citizens, corporations and the media. (His vice president says he was in favor of both orders.) In his 2016 presidential run story with Mitt Romneys running mate Hillary Clinton on her record against him for corruption. She is now blocking every donation ever","Says President Donald Trump signed an executive order to stop political donations from foreign governments. He also signed another that bans all contributions by private citizens, corporations and the media. (His vice president says he was in favor of both orders.) In his 2016 presidential run story with Mitt Romneys running mate Hillary Clinton on her record against him for corruption. She is now blocking every donation ever

[METADATA] speaker: bloggers | subject: campaign finance;fake news;punditfact | context: a fake news blog post",0,bloggers,campaign finance;fake news;punditfact,a fake news blog post,"[CONDITION] Label: FAKE | Speaker: bloggers | Subject: campaign finance;fake news;punditfact | Context: a fake news blog post
[CLAIM]",0.01092896144837141,0.02459016442298889,0.032786883413791656,0.07240436971187592,0.31830599904060364,0.5409836173057556
"Says the Obama administration is going to be putting in place regulations that will reduce our economy by 4 percent. We are already seeing this and it is happening now, we have lost jobs at all levels of government within just one year after he took office, says Scott Walkers predecessor Brian Ketmann said during an interview with The Wall Street Journal as early as April 2010. John Boone has been","Says the Obama administration is going to be putting in place regulations that will reduce our economy by 4 percent. We are already seeing this and it is happening now, we have lost jobs at all levels of government within just one year after he took office, says Scott Walkers predecessor Brian Ketmann said during an interview with The Wall Street Journal as early as April 2010. John Boone has been

[METADATA] speaker: john boehner | subject: environment;climate change;economy;jobs;government regulation;regulation | context: a post on his website",0,john boehner,environment;climate change;economy;jobs;government regulation;regulation,a post on his website,"[CONDITION] Label: FAKE | Speaker: john boehner | Subject: environment;climate change;economy;jobs;government regulation;regulation | Context: a post on his website
[CLAIM]",0.24637681245803833,0.05797101557254791,0.15942029654979706,0.18840579688549042,0.3188405930995941,0.028985507786273956
